DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN A LA COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,PERIODICIDAD DE DIFUSIÓN,ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,"CONSULTADO EN 
",OBSERVACIONES
PLANILLA MENSUAL ORDINARIA ACCESO PROGRAMA DE ALIMENTOS - JULIO 2016,COSTA RICA,2 HAMBRE CERO,,SECTOR PÚBLICO,PROGRAMA DE ALIMENTACIÓN Y NUTRICIÓN DEL ESCOLAR Y DEL ADOLESCENTE (PANEA),REGISTRO ADMINISTRATIVO,"Informar las solicitude sy beneficiarios del Programa de comedores escolares, el cual proporciona una alimentación complementaria nutritiva a los estudiantes de los Centros Educativos Públicos de todo el país, provenientes de familias en condición de pobreza o pobreza extrema y desarrolla una cultura alimentaria - nutricional que promueve la práctica de estilos de vida saludables en la comunidad educativa. Es un programa del Ministerio de Educación Pública de Costa Rica (MEP).",,,,Estado línea * Cédula Jurídica * Cuenta cliente * Còdigo presupuestario * Nombre centro educativo * Reserva * Monto depositado,Solicitud de planilla ordinaria alimentos julio 2016,N ACIONAL,SI,PDF,http://www.mep.go.cr/sites/default/files/page/adjuntos/planilla-alimentos-julio-2016.pdf,30/09/2016,MENSUAL,ago.-16,,,http://www.mep.go.cr/programas-y-proyectos/programa-de-alimentacion-y-nutricion,
PLANILLA MENSUAL ORDINARIA ACCESO PROGRAMA HUERTAS - JULIO 2016,COSTA RICA,2 HAMBRE CERO,,SECTOR PÚBLICO,PROGRAMA NACIONAL DE HUERTAS,REGISTRO ADMINISTRATIVO,"Informar recursos entregados al Programa Nacional Huertas para los centros educativos del país, para iniciar proyectos agrícolas que proporcionen a los comedores escolares alimentos frescos y sanos.",,,,Estado línea * Cédula Jurídica * Cuenta cliente * Còdigo presupuestario * Nombre centro educativo * Reserva * Monto depositado,Solicitud de planilla ordinaria Huertas ulio 2016,N ACIONAL,SI,PDF,http://www.mep.go.cr/sites/default/files/page/adjuntos/planilla-huertas-estudiantiles-julio-2016.pdf,30/09/2016,MENSUAL,ago.-16,,,http://www.mep.go.cr/programas-y-proyectos/programa-nacional-de-huertas,
PLANILLA MENSUAL ORDINARIA ACCESO PROGRAMA HUERTAS - JULIO 2016,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,PROGRAMA NACIONAL DE HUERTAS,REGISTRO ADMINISTRATIVO,"Informar recursos entregados al Programa Nacional Huertas para los centros educativos del país, para iniciar proyectos agrícolas que proporcionen a los comedores escolares alimentos frescos y sanos.",,,,Estado línea * Cédula Jurídica * Cuenta cliente * Còdigo presupuestario * Nombre centro educativo * Reserva * Monto depositado,Solicitud de planilla ordinaria Huertas ulio 2016,N ACIONAL,SI,PDF,http://www.mep.go.cr/sites/default/files/page/adjuntos/planilla-huertas-estudiantiles-julio-2016.pdf,30/09/2016,MENSUAL,ago.-16,,,http://www.mep.go.cr/programas-y-proyectos/programa-nacional-de-huertas,
INVENTARIO HISTÓRICO DE DESASTRES,COSTA RICA,6 AGUA LIMPIA Y SANEAMIENTO,,SOCIEDAD CIVIL,SISTEMA DE INVENTARIO DE EFECTOS DE DESASTRES (DESINVENTAR),REGISTRO ADMINISTRATIVO,"Presentar información en línea que permita a una comunidad aprender de su propio pasado olvidado, gestionar un riesgo específico, puede ser compilada, homogeneizada, analizada y tratada a diferentes resoluciones espaciales y temporales.",,,,Provincia * Número de fichas * Muertos * Desaparecidos * Heridos * Enfermos * Afectados * Reubicados * Viviendas afectadas * Evacuados * Damnificados *Viviendas destruidas,Inventario histórico de desastres,MUNDIAL * NACIONAL,SI,XLS,https://online.desinventar.org/desinventar/#CRI-1250694968-costa_rica_inventario_historico_de_desastres,1/10/2016,NO ESTABLECIDO,2016,,,http://www.desinventar.org/es/database#,
INVENTARIO HISTÓRICO DE DESASTRES,COSTA RICA,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SOCIEDAD CIVIL,SISTEMA DE INVENTARIO DE EFECTOS DE DESASTRES (DESINVENTAR),REGISTRO ADMINISTRATIVO,"Presentar información en línea que permita a una comunidad aprender de su propio pasado olvidado, gestionar un riesgo específico, puede ser compilada, homogeneizada, analizada y tratada a diferentes resoluciones espaciales y temporales.",,,,Provincia * Número de fichas * Muertos * Desaparecidos * Heridos * Enfermos * Afectados * Reubicados * Viviendas afectadas * Evacuados * Damnificados *Viviendas destruidas,Inventario histórico de desastres,MUNDIAL * NACIONAL,SI,XLS,https://online.desinventar.org/desinventar/#CRI-1250694968-costa_rica_inventario_historico_de_desastres,1/10/2016,NO ESTABLECIDO,2016,,,http://www.desinventar.org/es/database#,
INVENTARIO HISTÓRICO DE DESASTRES,COSTA RICA,13 ACCIÓN POR EL CLIMA,,SOCIEDAD CIVIL,SISTEMA DE INVENTARIO DE EFECTOS DE DESASTRES (DESINVENTAR),REGISTRO ADMINISTRATIVO,"Presentar información en línea que permita a una comunidad aprender de su propio pasado olvidado, gestionar un riesgo específico, puede ser compilada, homogeneizada, analizada y tratada a diferentes resoluciones espaciales y temporales.",,,,Provincia * Número de fichas * Muertos * Desaparecidos * Heridos * Enfermos * Afectados * Reubicados * Viviendas afectadas * Evacuados * Damnificados *Viviendas destruidas,Inventario histórico de desastres,MUNDIAL * NACIONAL,SI,XLS,https://online.desinventar.org/desinventar/#CRI-1250694968-costa_rica_inventario_historico_de_desastres,1/10/2016,NO ESTABLECIDO,2016,,,http://www.desinventar.org/es/database#,
"SITUACIÓN DE LA POBLACIÓN ADULTA MAYOR LGBT EN COSTA RICA, EL SALVADOR Y PANAMÁ",COSTA RICA,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SOCIEDAD CIVIL,CENTRO DE INVESTIGACIÓN Y PROMOCIÓN PARA AMÉRICA CENTRAL DE DERECHOS HUMANOS (CIPAC),ENCUESTA POR MUESTREO,"Analizar la situación de las personas LGBT adultas mayores, la oferta de servicios de cuido y atención, las principales barreras que existen, y las necesidades específicas de atención y cuido de esta población",,,,Institución * Tiempo de servicio en institución * Empleados institución * Adultos mayores * Sexo * Edad * Nivel educativo * Estado Cívil * Religión * Participación actividades religiosas * Antigüedad institución * Formación trabajo adultos mayores * Servicios ofrecidos * Ayudas financiamiento * Requisitos admisión * Capacitación sobre violencia * Permisión convivencia personas mismo sexo * Reconocimiento vínculo parejas del mismo sexo,"Características de los centros de atención para personas adultas mayores encuestados * Perfil de las personas entrevistadas * Perfil y oferta general de servicios instituciones encuestadas * Relaciones de pareja en las instituciones * Información sobre diversidad sexual * Porcentaje de respuestas correctas a ítems de conocimientos * Actitudes hacia la población LGBT adulta mayor * Rechazo a actitudes discriminatorias en los centros hacia personas adultas mayores LGBT * Necesidades, expectativas y perspectiva a futuro: entrevista a personas LGBTI",NACIONAL,NO,NA,CENTRO DE INVESTIGACIÓN Y PROMOCIÓN PARA AMÉRICA CENTRAL DE DERECHOS HUMANOS (CIPAC),1/10/2016,NO ESTABLECIDO,2015,,,http://www.cipacdh.org/pdf/Informe_final_REGIONAL.pdf,
"SITUACIÓN DE LA POBLACIÓN ADULTA MAYOR LGBT EN COSTA RICA, EL SALVADOR Y PANAMÁ",COSTA RICA,5 IGUALDAD DE GÉNERO,,SOCIEDAD CIVIL,CENTRO DE INVESTIGACIÓN Y PROMOCIÓN PARA AMÉRICA CENTRAL DE DERECHOS HUMANOS (CIPAC),ENCUESTA POR MUESTREO,"Analizar la situación de las personas LGBT adultas mayores, la oferta de servicios de cuido y atención, las principales barreras que existen, y las necesidades específicas de atención y cuido de esta población",,,,Institución * Tiempo de servicio en institución * Empleados institución * Adultos mayores * Sexo * Edad * Nivel educativo * Estado Cívil * Religión * Participación actividades religiosas * Antigüedad institución * Formación trabajo adultos mayores * Servicios ofrecidos * Ayudas financiamiento * Requisitos admisión * Capacitación sobre violencia * Permisión convivencia personas mismo sexo * Reconocimiento vínculo parejas del mismo sexo,"Características de los centros de atención para personas adultas mayores encuestados * Perfil de las personas entrevistadas * Perfil y oferta general de servicios instituciones encuestadas * Relaciones de pareja en las instituciones * Información sobre diversidad sexual * Porcentaje de respuestas correctas a ítems de conocimientos * Actitudes hacia la población LGBT adulta mayor * Rechazo a actitudes discriminatorias en los centros hacia personas adultas mayores LGBT * Necesidades, expectativas y perspectiva a futuro: entrevista a personas LGBTI",NACIONAL,NO,NA,CENTRO DE INVESTIGACIÓN Y PROMOCIÓN PARA AMÉRICA CENTRAL DE DERECHOS HUMANOS (CIPAC),1/10/2016,NO ESTABLECIDO,2015,,,http://www.cipacdh.org/pdf/Informe_final_REGIONAL.pdf,
EMISIONES DIÓXIDO DE CARBONO (CO2),COSTA RICA,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,ORGANISMOS MULTILATERALES,BANCO MUNDIAL (BM),REGISTRO ADMINISTRATIVO,"Presentar información de las emisiones de dióxido de carbono provenietes de la quema de combustibles fósiles y de la fabricación del cemento. Incluyen el dióxido de carbono producido durante el consumo de combustibles sólidos, líquidos, gaseosos y de la quema de gas.",,,,País * Región * Año,Indicadores del desarrollo mundial por pais y año 1960-2013 *,MUNDIAL * NACIONAL,SI,XLS,http://datos.bancomundial.org/indicador/EN.ATM.CO2E.PC,3/10/2016,ANUAL,jul.-05,,,http://datos.bancomundial.org/indicador/EN.ATM.CO2E.PC,
EMISIONES DIÓXIDO DE CARBONO (CO2),COSTA RICA,13 ACCIÓN POR EL CLIMA,,ORGANISMOS MULTILATERALES,BANCO MUNDIAL (BM),REGISTRO ADMINISTRATIVO,"Presentar información de las emisiones de dióxido de carbono provenietes de la quema de combustibles fósiles y de la fabricación del cemento. Incluyen el dióxido de carbono producido durante el consumo de combustibles sólidos, líquidos, gaseosos y de la quema de gas.",,,,País * Región * Año,Indicadores del desarrollo mundial por pais y año 1960-2013 *,MUNDIAL * NACIONAL,SI,XLS,http://datos.bancomundial.org/indicador/EN.ATM.CO2E.PC,3/10/2016,ANUAL,jul.-05,,,http://datos.bancomundial.org/indicador/EN.ATM.CO2E.PC,
RESUMEN DIARIO DE OPERACIÓN DEL SISTEMA ELÉCTRICO NACIONAL (SEN),COSTA RICA,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),REGISTRO ADMINISTRATIVO,Presentar información preliminar y resumida de la operación del Sistema Eléctrico Nacional (SEN),,,,Geotérmico * Eólico * Filo-ICE * Embalses estacionales * Potencia * Demanda * Planta * Unidad * Fecha inicio * Fecha final,Producción de energía por fuente * Niveles de embalse * Composición de la generación en hora punta * Potencia disponible * Principales eventos del día,NACIONAL,SI,PDF,http://appcenter.grupoice.com/CenceWeb/CenceDescargaArchivos.jsf?init=true&categoria=3&codigoTipoArchivo=3010,3/10/2016,DIARIO,oct.-16,,,http://appcenter.grupoice.com/CenceWeb/CenceDescargaArchivos.jsf?init=true&categoria=3&codigoTipoArchivo=3010,PARA EXTRACCIÓN
RESUMEN DIARIO DE OPERACIÓN DEL SISTEMA ELÉCTRICO NACIONAL (SEN),COSTA RICA,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,SECTOR PÚBLICO,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),REGISTRO ADMINISTRATIVO,Presentar información preliminar y resumida de la operación del Sistema Eléctrico Nacional (SEN),,,,Geotérmico * Eólico * Filo-ICE * Embalses estacionales * Potencia * Demanda * Planta * Unidad * Fecha inicio * Fecha final,Producción de energía por fuente * Niveles de embalse * Composición de la generación en hora punta * Potencia disponible * Principales eventos del día,NACIONAL,SI,PDF,http://appcenter.grupoice.com/CenceWeb/CenceDescargaArchivos.jsf?init=true&categoria=3&codigoTipoArchivo=3010,3/10/2016,DIARIO,oct.-16,,,http://appcenter.grupoice.com/CenceWeb/CenceDescargaArchivos.jsf?init=true&categoria=3&codigoTipoArchivo=3010,PARA EXTRACCIÓN
PARÁMETROS TÉCNICOS PARA REALIZAR ESTUDIOS DE SEGURIDAD OPERATIVA Y PLANEAMIENTO OPERATIVO,COSTA RICA,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,SECTOR PÚBLICO,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),REGISTRO ADMINISTRATIVO,Presentar información técnica del Sistema Eléctrico Nacional (SEN),,,,Nodo * Voltaje * Código * Planta * Voltaje de consigna * Identificador * Potencia * Capacidad * Resistencia * Voltaje * Reactancia * Sobrecarga * Tipo de Central * Unidad Generadora * Caudal * Producción * Área * Cota * Combustible * Consumo * Indisponibilidad * Año * Mes * Demanda energía,Nomenclatura Nodos del Sistema Electrico Nacional de Costa Rica* Nodos del Sistema Electrico Nacional de Costa Rica * Plantas de Generación del Sistema Electrico Nacional de Costa Rica * Cargas conectadas al Sistema Electrico Nacional de Costa Rica * Bancos de Capacitores y reactores conectados al Sistema Electrico Nacional de Costa Rica * Líneas de transmisión del Sistema Electrico Nacional de Costa Rica * Transformadores de dos devanados conectados al Sistema Eléctrico Nacional de Costa Ricatransmisión del Sistema Electrico Nacional de Costa Rica * Transformadores de tres devanados conectados al Sistema Eléctrico Nacional de Costa Rica * Centrales hidroélectricas existentes y futuras del Sistema Eléctrico Nacional de Costa Rica *Centrales geotérmicas existentes y futuras del Sistema Electrico Nacional de Costa Rica * Parámetros de las centrales eólicas existentes y futuras del Sistema Electrico Nacional de Costa Rica *Generación a partir de biomasa existentes y futuras del Sistema Electrico Nacional de Costa Rica * Centrales solares existentes y futuras del Sistema Electrico Nacional de Costa Rica * Proyección anual de la demanda del Sistema Electrico Nacional de Costa Rica *Caudales afluentes promedio mensualesa los embalses de las plantas hidroeléctricas del ICE * Plan de mantenimiento anual para el año 2014,NACIONAL,SI,PDF,http://appcenter.grupoice.com/CenceWeb/AccesoArchivos?pmod=1&pcat=3&ptip=3013&pcod=1,3/10/2016,NO ESTABLECIDO,sep-14,,,http://appcenter.grupoice.com/CenceWeb/CenceDescargaArchivos.jsf?init=true&categoria=3&codigoTipoArchivo=3013,PARA EXTRACCIÓN
PLAN DE EXPANSIÓN DE LA GENERACIÓN ELÉCTRICA (PEG 2014-2015),COSTA RICA,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,SECTOR PÚBLICO,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),REGISTRO ADMINISTRATIVO,"Señalar los grandes temas relativos al futuro energético, para garantiza un equilibrio entre la oferta y la demanda de electricidad y el control de las inversiones excesivas para evitar el mayor costo de la energía que puedan causan un daño a la economía del país.",,,,Fuente * Potencial identificado * Capacidad instalada * Año *Tipo combustible * Licuefacción * Transporte * Ciclo * Potencia * Suministro * Generación * Embalse * Producción específica * Tipo combustible * Indisponibilidd * Tipo de planta * Proyecto * Desarrollador * Empresa distribuidora * Mantenimiento * Plan * Ruta * Demanda,Potencial energético local * Emisiones equivalentes y rentabilidad energética * Precios del crudo de petróleo en el escenario base * Proyección de precio de los combustibles * Precios del carbón * Precios del gas natural licuado * Cargos variables del suministro de combustible * Cargos fijos de inversión y suministro de combustible * Proyección de precio de los combustibles * Características de plantas generadoras eléctricas existentes * Proyectos fijos en el plan de expansión * Características de proyectos candidatos *Costos de los proyectos * Costos unitarios de instalación y producción * Lista parcial de proyectos de generación de empresas distribuidoras * Mantenimientos mayores del 2014 * Plan de expansión de corto plazo * Necesidad de nueva capacidad en el corto plazo * Planes y rutas de expansión,NACIONAL,NO,NA,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),4/10/2016,NO ESTABLECIDO,abr.-14,,,http://appcenter.grupoice.com/CenceWeb/AccesoArchivos?pmod=1&pcat=3&ptip=3013&pcod=3,
PLAN DE EXPANSIÓN DE LA TRANSMISIÓN 2013-2024,COSTA RICA,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,SECTOR PÚBLICO,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),REGISTRO ADMINISTRATIVO,Representar la actualización del Plan de Expansión de Transmisión para el período 2013 – 2024 con fechas oficiales a setiembre de 2013,,,,Localización * Año * Longitud Línea * Proyecto * Responsable * Sistema * Tensión * Transmisión * Energía * Potencia * Inversión * Costos * Oferta * Demanda * Capacidad instalada * Fuente,Mapa sistema de transmisión de Costa Rica 2013 * Líneas de transmisión 2003-2012 * Capacidad de transformación 2003-2012 * Actualización del Plan de Expansión de Transmisión para el período 2013 - 2024 * Distribución de las obras en función de las fechas de entrada en operación de los proyectos de transmisión *Plan de Expansión de Transmisión * Análisis de costos del Plan de Expansión de Transmisión para el período 2013 - 2024 * Plan de Expansión de Transmisión Noviembre de 2012 * Plan de Expansión de Generación Octubre de 2013,COORDENADAS EXACTAS,NO,NA,INSTITUTO COSTARRICENSE DE ELECTRICIDAD (ICE),4/10/2016,NO ESTABLECIDO,nov.-13,,,http://appcenter.grupoice.com/CenceWeb/AccesoArchivos?pmod=1&pcat=3&ptip=3013&pcod=2,
EMISIONES DIÓXIDO DE CARBONO (CO2) y EMISIONES GEI,COSTA RICA,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,ORGANISMOS MULTILATERALES,ORGANIZACIÓN DE LAS NACIONES UNIDAS PARA LA AGRICULTURA Y LA ALIMENTACIÓN (FAO),REGISTRO ADMINISTRATIVO,"Presentar los datos de Emisiones - Agricultura de FAOSTAT contribuyen al Quinto Informe de Evaluación del III Grupo de trabajo del IPCC, extendiendo las tendencias de análisis de los datos de actividad y de las emisiones de GEI a la actualidad, así como asegurar las actualizaciones anuales automáticas en los próximos años. Las emisiones de GEI procedentes de la agricultura están dominados por el metano (CH4) y el óxido nitroso (N2O), provenientes de la producción de cultivos y la ganadería y de las actividades de gestión. La fuente de emisiones de dióxido de carbono (CO2) son principalmente las de la cultivación de suelos orgánicos, presentados en el dominio de las Emisiones del uso de la tierra de FAOSTAT consistentemente con el IPCC.",,,,Año * Recurso * Valor * Extensión * Uso tierra * Cultivo * Producto ganadero * Emisiones (gigagramos)* Sector,Composición de la población * Recursos de la tierra 2011 * Utilización de la tierra * Producción de los tres principales cultivos 2001-2011 * Producción de los tres principales productos ganaderos 2001-2011 * Índices de producción * Número índice de producción neta 2001-2011 * Índices del valor de exportación * Índices del valor de importación * Emisiones de CO2 * Emisiones de CO2 por sector 1990-2012,PAÍS,SI,XLS,http://faostat3.fao.org/browse/area/48/S,5/10/2016,ANUAL,2012,,,http://faostat3.fao.org/browse/area/48/S,
